,sample_id,pdb_id,protein_path,ligand_path
7029,3t4h,3t4h,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3t4h/3t4h_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3t4h/3t4h_ligand.sdf
7030,4y2t,4y2t,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4y2t/4y2t_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4y2t/4y2t_ligand.sdf
7031,1om2,1om2,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1om2/1om2_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1om2/1om2_ligand.sdf
7032,5t6g,5t6g,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5t6g/5t6g_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5t6g/5t6g_ligand.sdf
7033,2r6n,2r6n,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r6n/2r6n_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r6n/2r6n_ligand.sdf
7034,1b6l,1b6l,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1b6l/1b6l_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1b6l/1b6l_ligand.sdf
7035,4mx0,4mx0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mx0/4mx0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mx0/4mx0_ligand.sdf
7036,2rnx,2rnx,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2rnx/2rnx_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2rnx/2rnx_ligand.sdf
7037,1bnv,1bnv,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1bnv/1bnv_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1bnv/1bnv_ligand.sdf
7038,6duh,6duh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6duh/6duh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6duh/6duh_ligand.sdf
7039,5l2o,5l2o,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5l2o/5l2o_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5l2o/5l2o_ligand.sdf
7040,1pip,1pip,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1pip/1pip_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1pip/1pip_ligand.sdf
7041,1z9y,1z9y,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1z9y/1z9y_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1z9y/1z9y_ligand.sdf
7042,3ens,3ens,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ens/3ens_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ens/3ens_ligand.sdf
7043,5epr,5epr,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5epr/5epr_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5epr/5epr_ligand.sdf
7044,3f78,3f78,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3f78/3f78_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3f78/3f78_ligand.sdf
7045,2c1a,2c1a,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2c1a/2c1a_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2c1a/2c1a_ligand.sdf
7046,5lck,5lck,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5lck/5lck_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5lck/5lck_ligand.sdf
7047,1akq,1akq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1akq/1akq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1akq/1akq_ligand.sdf
7048,5jy0,5jy0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jy0/5jy0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jy0/5jy0_ligand.sdf
7049,1b46,1b46,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1b46/1b46_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1b46/1b46_ligand.sdf
7050,2jql,2jql,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2jql/2jql_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2jql/2jql_ligand.sdf
7051,4uua,4uua,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uua/4uua_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uua/4uua_ligand.sdf
7052,3vbq,3vbq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3vbq/3vbq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3vbq/3vbq_ligand.sdf
7053,2c69,2c69,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2c69/2c69_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2c69/2c69_ligand.sdf
7054,4gj7,4gj7,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4gj7/4gj7_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4gj7/4gj7_ligand.sdf
7055,2ym5,2ym5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ym5/2ym5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ym5/2ym5_ligand.sdf
7056,1njt,1njt,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1njt/1njt_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1njt/1njt_ligand.sdf
7057,1ex8,1ex8,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ex8/1ex8_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ex8/1ex8_ligand.sdf
7058,1ec0,1ec0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ec0/1ec0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ec0/1ec0_ligand.sdf
7059,1o39,1o39,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o39/1o39_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o39/1o39_ligand.sdf
7060,4ue1,4ue1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ue1/4ue1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ue1/4ue1_ligand.sdf
7061,2pvh,2pvh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pvh/2pvh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pvh/2pvh_ligand.sdf
7062,5f2p,5f2p,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5f2p/5f2p_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5f2p/5f2p_ligand.sdf
7063,3su1,3su1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3su1/3su1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3su1/3su1_ligand.sdf
7064,2zis,2zis,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2zis/2zis_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2zis/2zis_ligand.sdf
7065,6fi1,6fi1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6fi1/6fi1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6fi1/6fi1_ligand.sdf
7066,2axi,2axi,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2axi/2axi_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2axi/2axi_ligand.sdf
7067,2xj0,2xj0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xj0/2xj0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xj0/2xj0_ligand.sdf
7068,2oei,2oei,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oei/2oei_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oei/2oei_ligand.sdf
7069,1w7x,1w7x,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1w7x/1w7x_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1w7x/1w7x_ligand.sdf
7070,3n23,3n23,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3n23/3n23_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3n23/3n23_ligand.sdf
7071,2osc,2osc,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2osc/2osc_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2osc/2osc_ligand.sdf
7072,1mui,1mui,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mui/1mui_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mui/1mui_ligand.sdf
7073,6n5f,6n5f,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n5f/6n5f_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n5f/6n5f_ligand.sdf
7074,2wn9,2wn9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2wn9/2wn9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2wn9/2wn9_ligand.sdf
7075,5egu,5egu,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5egu/5egu_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5egu/5egu_ligand.sdf
7076,1wht,1wht,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1wht/1wht_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1wht/1wht_ligand.sdf
7077,6f1n,6f1n,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6f1n/6f1n_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6f1n/6f1n_ligand.sdf
7078,2x2m,2x2m,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2x2m/2x2m_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2x2m/2x2m_ligand.sdf
7079,1h2k,1h2k,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1h2k/1h2k_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1h2k/1h2k_ligand.sdf
7080,5d3t,5d3t,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5d3t/5d3t_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5d3t/5d3t_ligand.sdf
7081,1abt,1abt,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1abt/1abt_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1abt/1abt_ligand.sdf
7082,3v6r,3v6r,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3v6r/3v6r_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3v6r/3v6r_ligand.sdf
7083,5akl,5akl,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5akl/5akl_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5akl/5akl_ligand.sdf
7084,2cnh,2cnh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2cnh/2cnh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2cnh/2cnh_ligand.sdf
7085,3mg8,3mg8,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3mg8/3mg8_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3mg8/3mg8_ligand.sdf
7086,6dj5,6dj5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dj5/6dj5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dj5/6dj5_ligand.sdf
7087,5ayf,5ayf,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ayf/5ayf_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ayf/5ayf_ligand.sdf
7088,6tyz,6tyz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6tyz/6tyz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6tyz/6tyz_ligand.sdf
7089,4tpm,4tpm,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4tpm/4tpm_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4tpm/4tpm_ligand.sdf
7090,3dpk,3dpk,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3dpk/3dpk_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3dpk/3dpk_ligand.sdf
7091,3e90,3e90,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3e90/3e90_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3e90/3e90_ligand.sdf
7092,4pvx,4pvx,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4pvx/4pvx_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4pvx/4pvx_ligand.sdf
7093,6bfa,6bfa,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bfa/6bfa_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bfa/6bfa_ligand.sdf
7094,1c5q,1c5q,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1c5q/1c5q_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1c5q/1c5q_ligand.sdf
7095,4nw5,4nw5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4nw5/4nw5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4nw5/4nw5_ligand.sdf
7096,2pmk,2pmk,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pmk/2pmk_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pmk/2pmk_ligand.sdf
7097,1o86,1o86,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o86/1o86_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o86/1o86_ligand.sdf
7098,5ai6,5ai6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ai6/5ai6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ai6/5ai6_ligand.sdf
7099,3sl4,3sl4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3sl4/3sl4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3sl4/3sl4_ligand.sdf
7100,5t9u,5t9u,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5t9u/5t9u_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5t9u/5t9u_ligand.sdf
7101,3k02,3k02,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3k02/3k02_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3k02/3k02_ligand.sdf
7102,4i47,4i47,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4i47/4i47_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4i47/4i47_ligand.sdf
7103,2fj0,2fj0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fj0/2fj0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fj0/2fj0_ligand.sdf
7104,6n3w,6n3w,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n3w/6n3w_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n3w/6n3w_ligand.sdf
7105,2ojf,2ojf,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ojf/2ojf_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ojf/2ojf_ligand.sdf
7106,1n51,1n51,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1n51/1n51_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1n51/1n51_ligand.sdf
7107,5w0e,5w0e,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5w0e/5w0e_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5w0e/5w0e_ligand.sdf
7108,4g0c,4g0c,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4g0c/4g0c_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4g0c/4g0c_ligand.sdf
7109,1ttm,1ttm,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ttm/1ttm_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1ttm/1ttm_ligand.sdf
7110,2pk5,2pk5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pk5/2pk5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2pk5/2pk5_ligand.sdf
7111,4n8d,4n8d,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4n8d/4n8d_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4n8d/4n8d_ligand.sdf
7112,3ejs,3ejs,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ejs/3ejs_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ejs/3ejs_ligand.sdf
7113,4yrd,4yrd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4yrd/4yrd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4yrd/4yrd_ligand.sdf
7114,3f38,3f38,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3f38/3f38_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3f38/3f38_ligand.sdf
7115,4zs3,4zs3,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4zs3/4zs3_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4zs3/4zs3_ligand.sdf
7116,1oiy,1oiy,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1oiy/1oiy_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1oiy/1oiy_ligand.sdf
7117,2oh0,2oh0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oh0/2oh0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oh0/2oh0_ligand.sdf
7118,3dgn,3dgn,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3dgn/3dgn_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3dgn/3dgn_ligand.sdf
7119,1tr7,1tr7,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1tr7/1tr7_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1tr7/1tr7_ligand.sdf
7120,3koo,3koo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3koo/3koo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3koo/3koo_ligand.sdf
7121,5id1,5id1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5id1/5id1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5id1/5id1_ligand.sdf
7122,2gd8,2gd8,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2gd8/2gd8_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2gd8/2gd8_ligand.sdf
7123,5vsd,5vsd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vsd/5vsd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vsd/5vsd_ligand.sdf
7124,3pj3,3pj3,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3pj3/3pj3_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3pj3/3pj3_ligand.sdf
7125,3rwp,3rwp,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3rwp/3rwp_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3rwp/3rwp_ligand.sdf
7126,5ggk,5ggk,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ggk/5ggk_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ggk/5ggk_ligand.sdf
7127,2z4w,2z4w,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2z4w/2z4w_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2z4w/2z4w_ligand.sdf
7128,4uv9,4uv9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uv9/4uv9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uv9/4uv9_ligand.sdf
7129,5q0f,5q0f,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5q0f/5q0f_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5q0f/5q0f_ligand.sdf
7130,5uwm,5uwm,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5uwm/5uwm_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5uwm/5uwm_ligand.sdf
7131,1so2,1so2,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1so2/1so2_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1so2/1so2_ligand.sdf
7132,6sfj,6sfj,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6sfj/6sfj_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6sfj/6sfj_ligand.sdf
7133,4qz0,4qz0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qz0/4qz0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qz0/4qz0_ligand.sdf
7134,5vc4,5vc4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vc4/5vc4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vc4/5vc4_ligand.sdf
7135,2ovq,2ovq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ovq/2ovq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2ovq/2ovq_ligand.sdf
7136,6oja,6oja,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6oja/6oja_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6oja/6oja_ligand.sdf
7137,1mqi,1mqi,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mqi/1mqi_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mqi/1mqi_ligand.sdf
7138,4ngq,4ngq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ngq/4ngq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ngq/4ngq_ligand.sdf
7139,3liw,3liw,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3liw/3liw_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3liw/3liw_ligand.sdf
7140,6d59,6d59,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6d59/6d59_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6d59/6d59_ligand.sdf
7141,2nsl,2nsl,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nsl/2nsl_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nsl/2nsl_ligand.sdf
7142,4ywa,4ywa,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ywa/4ywa_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ywa/4ywa_ligand.sdf
7143,6cef,6cef,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cef/6cef_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cef/6cef_ligand.sdf
7144,6fex,6fex,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6fex/6fex_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6fex/6fex_ligand.sdf
7145,6hu2,6hu2,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6hu2/6hu2_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6hu2/6hu2_ligand.sdf
7146,5fb0,5fb0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5fb0/5fb0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5fb0/5fb0_ligand.sdf
7147,4zx0,4zx0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4zx0/4zx0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4zx0/4zx0_ligand.sdf
7148,5vqu,5vqu,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vqu/5vqu_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5vqu/5vqu_ligand.sdf
7149,2hz4,2hz4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2hz4/2hz4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2hz4/2hz4_ligand.sdf
7150,1sve,1sve,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1sve/1sve_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1sve/1sve_ligand.sdf
7151,2p8o,2p8o,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2p8o/2p8o_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2p8o/2p8o_ligand.sdf
7152,5yjy,5yjy,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5yjy/5yjy_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5yjy/5yjy_ligand.sdf
7153,4mrf,4mrf,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mrf/4mrf_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mrf/4mrf_ligand.sdf
7154,3s78,3s78,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3s78/3s78_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3s78/3s78_ligand.sdf
7155,4e6d,4e6d,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4e6d/4e6d_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4e6d/4e6d_ligand.sdf
7156,2nq6,2nq6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nq6/2nq6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nq6/2nq6_ligand.sdf
7157,5unp,5unp,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5unp/5unp_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5unp/5unp_ligand.sdf
7158,5jlz,5jlz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jlz/5jlz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jlz/5jlz_ligand.sdf
