,sample_id,pdb_id,protein_path,ligand_path
275,4k77,4k77,/storage/ice1/7/3/awallace43/CASF-2016/coreset/4k77/4k77_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/4k77/4k77_ligand.sdf
276,2zb1,2zb1,/storage/ice1/7/3/awallace43/CASF-2016/coreset/2zb1/2zb1_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/2zb1/2zb1_ligand.sdf
277,1gpk,1gpk,/storage/ice1/7/3/awallace43/CASF-2016/coreset/1gpk/1gpk_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/1gpk/1gpk_ligand.sdf
278,3uev,3uev,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3uev/3uev_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3uev/3uev_ligand.sdf
279,2xb8,2xb8,/storage/ice1/7/3/awallace43/CASF-2016/coreset/2xb8/2xb8_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/2xb8/2xb8_ligand.sdf
280,5dwr,5dwr,/storage/ice1/7/3/awallace43/CASF-2016/coreset/5dwr/5dwr_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/5dwr/5dwr_ligand.sdf
281,3e92,3e92,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3e92/3e92_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3e92/3e92_ligand.sdf
282,1o5b,1o5b,/storage/ice1/7/3/awallace43/CASF-2016/coreset/1o5b/1o5b_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/1o5b/1o5b_ligand.sdf
283,3kr8,3kr8,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3kr8/3kr8_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3kr8/3kr8_ligand.sdf
284,3ozs,3ozs,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3ozs/3ozs_protein.pdb,/storage/ice1/7/3/awallace43/CASF-2016/coreset/3ozs/3ozs_ligand.sdf
