,sample_id,pdb_id,protein_path,ligand_path
10275,2oc9,2oc9,/storage/ice1/7/3/awallace43/PDBBind_processed/2oc9/2oc9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2oc9/2oc9_ligand.sdf
10276,6giu,6giu,/storage/ice1/7/3/awallace43/PDBBind_processed/6giu/6giu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6giu/6giu_ligand.sdf
10277,4eu0,4eu0,/storage/ice1/7/3/awallace43/PDBBind_processed/4eu0/4eu0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4eu0/4eu0_ligand.sdf
10278,5y86,5y86,/storage/ice1/7/3/awallace43/PDBBind_processed/5y86/5y86_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5y86/5y86_ligand.sdf
10279,1a4m,1a4m,/storage/ice1/7/3/awallace43/PDBBind_processed/1a4m/1a4m_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1a4m/1a4m_ligand.sdf
10280,5ehv,5ehv,/storage/ice1/7/3/awallace43/PDBBind_processed/5ehv/5ehv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ehv/5ehv_ligand.sdf
10281,1vr1,1vr1,/storage/ice1/7/3/awallace43/PDBBind_processed/1vr1/1vr1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1vr1/1vr1_ligand.sdf
10282,5w6u,5w6u,/storage/ice1/7/3/awallace43/PDBBind_processed/5w6u/5w6u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5w6u/5w6u_ligand.sdf
10283,5bnm,5bnm,/storage/ice1/7/3/awallace43/PDBBind_processed/5bnm/5bnm_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5bnm/5bnm_ligand.sdf
10284,5qcn,5qcn,/storage/ice1/7/3/awallace43/PDBBind_processed/5qcn/5qcn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5qcn/5qcn_ligand.sdf
10285,2aqb,2aqb,/storage/ice1/7/3/awallace43/PDBBind_processed/2aqb/2aqb_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2aqb/2aqb_ligand.sdf
10286,2a58,2a58,/storage/ice1/7/3/awallace43/PDBBind_processed/2a58/2a58_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2a58/2a58_ligand.sdf
10287,2yjx,2yjx,/storage/ice1/7/3/awallace43/PDBBind_processed/2yjx/2yjx_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2yjx/2yjx_ligand.sdf
10288,1pfy,1pfy,/storage/ice1/7/3/awallace43/PDBBind_processed/1pfy/1pfy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1pfy/1pfy_ligand.sdf
10289,1y8o,1y8o,/storage/ice1/7/3/awallace43/PDBBind_processed/1y8o/1y8o_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1y8o/1y8o_ligand.sdf
10290,3tki,3tki,/storage/ice1/7/3/awallace43/PDBBind_processed/3tki/3tki_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3tki/3tki_ligand.sdf
10291,2pzy,2pzy,/storage/ice1/7/3/awallace43/PDBBind_processed/2pzy/2pzy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2pzy/2pzy_ligand.sdf
10292,4mdr,4mdr,/storage/ice1/7/3/awallace43/PDBBind_processed/4mdr/4mdr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mdr/4mdr_ligand.sdf
10293,5nhj,5nhj,/storage/ice1/7/3/awallace43/PDBBind_processed/5nhj/5nhj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5nhj/5nhj_ligand.sdf
10294,6cdj,6cdj,/storage/ice1/7/3/awallace43/PDBBind_processed/6cdj/6cdj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6cdj/6cdj_ligand.sdf
10295,5ks7,5ks7,/storage/ice1/7/3/awallace43/PDBBind_processed/5ks7/5ks7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ks7/5ks7_ligand.sdf
10296,4u6x,4u6x,/storage/ice1/7/3/awallace43/PDBBind_processed/4u6x/4u6x_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4u6x/4u6x_ligand.sdf
10297,2xdk,2xdk,/storage/ice1/7/3/awallace43/PDBBind_processed/2xdk/2xdk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xdk/2xdk_ligand.sdf
10298,3gk2,3gk2,/storage/ice1/7/3/awallace43/PDBBind_processed/3gk2/3gk2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gk2/3gk2_ligand.sdf
10299,3lxs,3lxs,/storage/ice1/7/3/awallace43/PDBBind_processed/3lxs/3lxs_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3lxs/3lxs_ligand.sdf
10300,5ekj,5ekj,/storage/ice1/7/3/awallace43/PDBBind_processed/5ekj/5ekj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ekj/5ekj_ligand.sdf
10301,1yhm,1yhm,/storage/ice1/7/3/awallace43/PDBBind_processed/1yhm/1yhm_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1yhm/1yhm_ligand.sdf
10302,5egu,5egu,/storage/ice1/7/3/awallace43/PDBBind_processed/5egu/5egu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5egu/5egu_ligand.sdf
10303,1iq1,1iq1,/storage/ice1/7/3/awallace43/PDBBind_processed/1iq1/1iq1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1iq1/1iq1_ligand.sdf
10304,3rbq,3rbq,/storage/ice1/7/3/awallace43/PDBBind_processed/3rbq/3rbq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3rbq/3rbq_ligand.sdf
10305,5f02,5f02,/storage/ice1/7/3/awallace43/PDBBind_processed/5f02/5f02_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5f02/5f02_ligand.sdf
10306,5q0s,5q0s,/storage/ice1/7/3/awallace43/PDBBind_processed/5q0s/5q0s_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5q0s/5q0s_ligand.sdf
10307,3f9w,3f9w,/storage/ice1/7/3/awallace43/PDBBind_processed/3f9w/3f9w_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3f9w/3f9w_ligand.sdf
10308,3zrk,3zrk,/storage/ice1/7/3/awallace43/PDBBind_processed/3zrk/3zrk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3zrk/3zrk_ligand.sdf
10309,1oeb,1oeb,/storage/ice1/7/3/awallace43/PDBBind_processed/1oeb/1oeb_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1oeb/1oeb_ligand.sdf
10310,4xy2,4xy2,/storage/ice1/7/3/awallace43/PDBBind_processed/4xy2/4xy2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4xy2/4xy2_ligand.sdf
10311,2vgc,2vgc,/storage/ice1/7/3/awallace43/PDBBind_processed/2vgc/2vgc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2vgc/2vgc_ligand.sdf
10312,4mic,4mic,/storage/ice1/7/3/awallace43/PDBBind_processed/4mic/4mic_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mic/4mic_ligand.sdf
10313,6exj,6exj,/storage/ice1/7/3/awallace43/PDBBind_processed/6exj/6exj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6exj/6exj_ligand.sdf
10314,6c9s,6c9s,/storage/ice1/7/3/awallace43/PDBBind_processed/6c9s/6c9s_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6c9s/6c9s_ligand.sdf
10315,5mxk,5mxk,/storage/ice1/7/3/awallace43/PDBBind_processed/5mxk/5mxk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5mxk/5mxk_ligand.sdf
10316,1pot,1pot,/storage/ice1/7/3/awallace43/PDBBind_processed/1pot/1pot_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1pot/1pot_ligand.sdf
10317,2amt,2amt,/storage/ice1/7/3/awallace43/PDBBind_processed/2amt/2amt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2amt/2amt_ligand.sdf
10318,3k5f,3k5f,/storage/ice1/7/3/awallace43/PDBBind_processed/3k5f/3k5f_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3k5f/3k5f_ligand.sdf
10319,1rth,1rth,/storage/ice1/7/3/awallace43/PDBBind_processed/1rth/1rth_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1rth/1rth_ligand.sdf
10320,2sim,2sim,/storage/ice1/7/3/awallace43/PDBBind_processed/2sim/2sim_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2sim/2sim_ligand.sdf
10321,1i37,1i37,/storage/ice1/7/3/awallace43/PDBBind_processed/1i37/1i37_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1i37/1i37_ligand.sdf
10322,1ct8,1ct8,/storage/ice1/7/3/awallace43/PDBBind_processed/1ct8/1ct8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1ct8/1ct8_ligand.sdf
10323,6dcg,6dcg,/storage/ice1/7/3/awallace43/PDBBind_processed/6dcg/6dcg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6dcg/6dcg_ligand.sdf
10324,4fmu,4fmu,/storage/ice1/7/3/awallace43/PDBBind_processed/4fmu/4fmu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4fmu/4fmu_ligand.sdf
10325,3p4w,3p4w,/storage/ice1/7/3/awallace43/PDBBind_processed/3p4w/3p4w_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3p4w/3p4w_ligand.sdf
10326,2doo,2doo,/storage/ice1/7/3/awallace43/PDBBind_processed/2doo/2doo_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2doo/2doo_ligand.sdf
10327,5opu,5opu,/storage/ice1/7/3/awallace43/PDBBind_processed/5opu/5opu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5opu/5opu_ligand.sdf
10328,4app,4app,/storage/ice1/7/3/awallace43/PDBBind_processed/4app/4app_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4app/4app_ligand.sdf
10329,4iqt,4iqt,/storage/ice1/7/3/awallace43/PDBBind_processed/4iqt/4iqt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4iqt/4iqt_ligand.sdf
10330,3my5,3my5,/storage/ice1/7/3/awallace43/PDBBind_processed/3my5/3my5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3my5/3my5_ligand.sdf
10331,4rxd,4rxd,/storage/ice1/7/3/awallace43/PDBBind_processed/4rxd/4rxd_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4rxd/4rxd_ligand.sdf
10332,5wzr,5wzr,/storage/ice1/7/3/awallace43/PDBBind_processed/5wzr/5wzr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5wzr/5wzr_ligand.sdf
10333,2aov,2aov,/storage/ice1/7/3/awallace43/PDBBind_processed/2aov/2aov_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2aov/2aov_ligand.sdf
10334,1z9y,1z9y,/storage/ice1/7/3/awallace43/PDBBind_processed/1z9y/1z9y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1z9y/1z9y_ligand.sdf
10335,5vc4,5vc4,/storage/ice1/7/3/awallace43/PDBBind_processed/5vc4/5vc4_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5vc4/5vc4_ligand.sdf
10336,6e6m,6e6m,/storage/ice1/7/3/awallace43/PDBBind_processed/6e6m/6e6m_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6e6m/6e6m_ligand.sdf
10337,5tjx,5tjx,/storage/ice1/7/3/awallace43/PDBBind_processed/5tjx/5tjx_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5tjx/5tjx_ligand.sdf
10338,4mt9,4mt9,/storage/ice1/7/3/awallace43/PDBBind_processed/4mt9/4mt9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4mt9/4mt9_ligand.sdf
10339,2am1,2am1,/storage/ice1/7/3/awallace43/PDBBind_processed/2am1/2am1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2am1/2am1_ligand.sdf
10340,6pvs,6pvs,/storage/ice1/7/3/awallace43/PDBBind_processed/6pvs/6pvs_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6pvs/6pvs_ligand.sdf
10341,2xu5,2xu5,/storage/ice1/7/3/awallace43/PDBBind_processed/2xu5/2xu5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xu5/2xu5_ligand.sdf
10342,3gbb,3gbb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gbb/3gbb_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gbb/3gbb_ligand.sdf
10343,6g9b,6g9b,/storage/ice1/7/3/awallace43/PDBBind_processed/6g9b/6g9b_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6g9b/6g9b_ligand.sdf
10344,3ti1,3ti1,/storage/ice1/7/3/awallace43/PDBBind_processed/3ti1/3ti1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ti1/3ti1_ligand.sdf
10345,6jsz,6jsz,/storage/ice1/7/3/awallace43/PDBBind_processed/6jsz/6jsz_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6jsz/6jsz_ligand.sdf
10346,5jsm,5jsm,/storage/ice1/7/3/awallace43/PDBBind_processed/5jsm/5jsm_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5jsm/5jsm_ligand.sdf
10347,1u0g,1u0g,/storage/ice1/7/3/awallace43/PDBBind_processed/1u0g/1u0g_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1u0g/1u0g_ligand.sdf
10348,2cej,2cej,/storage/ice1/7/3/awallace43/PDBBind_processed/2cej/2cej_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2cej/2cej_ligand.sdf
10349,1svg,1svg,/storage/ice1/7/3/awallace43/PDBBind_processed/1svg/1svg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1svg/1svg_ligand.sdf
10350,2oi9,2oi9,/storage/ice1/7/3/awallace43/PDBBind_processed/2oi9/2oi9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2oi9/2oi9_ligand.sdf
10351,4oyt,4oyt,/storage/ice1/7/3/awallace43/PDBBind_processed/4oyt/4oyt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4oyt/4oyt_ligand.sdf
10352,6oqb,6oqb,/storage/ice1/7/3/awallace43/PDBBind_processed/6oqb/6oqb_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6oqb/6oqb_ligand.sdf
10353,5fp0,5fp0,/storage/ice1/7/3/awallace43/PDBBind_processed/5fp0/5fp0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5fp0/5fp0_ligand.sdf
10354,5ove,5ove,/storage/ice1/7/3/awallace43/PDBBind_processed/5ove/5ove_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ove/5ove_ligand.sdf
10355,4jls,4jls,/storage/ice1/7/3/awallace43/PDBBind_processed/4jls/4jls_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jls/4jls_ligand.sdf
10356,4jkw,4jkw,/storage/ice1/7/3/awallace43/PDBBind_processed/4jkw/4jkw_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jkw/4jkw_ligand.sdf
10357,6r4s,6r4s,/storage/ice1/7/3/awallace43/PDBBind_processed/6r4s/6r4s_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6r4s/6r4s_ligand.sdf
10358,4oty,4oty,/storage/ice1/7/3/awallace43/PDBBind_processed/4oty/4oty_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4oty/4oty_ligand.sdf
10359,4hrd,4hrd,/storage/ice1/7/3/awallace43/PDBBind_processed/4hrd/4hrd_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4hrd/4hrd_ligand.sdf
10360,3csl,3csl,/storage/ice1/7/3/awallace43/PDBBind_processed/3csl/3csl_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3csl/3csl_ligand.sdf
10361,3uoj,3uoj,/storage/ice1/7/3/awallace43/PDBBind_processed/3uoj/3uoj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3uoj/3uoj_ligand.sdf
10362,6b27,6b27,/storage/ice1/7/3/awallace43/PDBBind_processed/6b27/6b27_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6b27/6b27_ligand.sdf
10363,4y2u,4y2u,/storage/ice1/7/3/awallace43/PDBBind_processed/4y2u/4y2u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4y2u/4y2u_ligand.sdf
10364,6r4v,6r4v,/storage/ice1/7/3/awallace43/PDBBind_processed/6r4v/6r4v_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6r4v/6r4v_ligand.sdf
10365,3eor,3eor,/storage/ice1/7/3/awallace43/PDBBind_processed/3eor/3eor_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3eor/3eor_ligand.sdf
10366,4b3d,4b3d,/storage/ice1/7/3/awallace43/PDBBind_processed/4b3d/4b3d_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4b3d/4b3d_ligand.sdf
10367,3k8c,3k8c,/storage/ice1/7/3/awallace43/PDBBind_processed/3k8c/3k8c_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3k8c/3k8c_ligand.sdf
10368,1v2q,1v2q,/storage/ice1/7/3/awallace43/PDBBind_processed/1v2q/1v2q_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1v2q/1v2q_ligand.sdf
10369,5iop,5iop,/storage/ice1/7/3/awallace43/PDBBind_processed/5iop/5iop_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5iop/5iop_ligand.sdf
10370,4k42,4k42,/storage/ice1/7/3/awallace43/PDBBind_processed/4k42/4k42_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4k42/4k42_ligand.sdf
10371,1u2r,1u2r,/storage/ice1/7/3/awallace43/PDBBind_processed/1u2r/1u2r_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1u2r/1u2r_ligand.sdf
10372,4r18,4r18,/storage/ice1/7/3/awallace43/PDBBind_processed/4r18/4r18_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4r18/4r18_ligand.sdf
10373,6fqo,6fqo,/storage/ice1/7/3/awallace43/PDBBind_processed/6fqo/6fqo_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6fqo/6fqo_ligand.sdf
10374,2jq9,2jq9,/storage/ice1/7/3/awallace43/PDBBind_processed/2jq9/2jq9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2jq9/2jq9_ligand.sdf
10375,5v6u,5v6u,/storage/ice1/7/3/awallace43/PDBBind_processed/5v6u/5v6u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5v6u/5v6u_ligand.sdf
10376,5hcv,5hcv,/storage/ice1/7/3/awallace43/PDBBind_processed/5hcv/5hcv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5hcv/5hcv_ligand.sdf
10377,5ota,5ota,/storage/ice1/7/3/awallace43/PDBBind_processed/5ota/5ota_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ota/5ota_ligand.sdf
10378,4yxu,4yxu,/storage/ice1/7/3/awallace43/PDBBind_processed/4yxu/4yxu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4yxu/4yxu_ligand.sdf
10379,4l0v,4l0v,/storage/ice1/7/3/awallace43/PDBBind_processed/4l0v/4l0v_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4l0v/4l0v_ligand.sdf
10380,3b50,3b50,/storage/ice1/7/3/awallace43/PDBBind_processed/3b50/3b50_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3b50/3b50_ligand.sdf
10381,3iux,3iux,/storage/ice1/7/3/awallace43/PDBBind_processed/3iux/3iux_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3iux/3iux_ligand.sdf
10382,2wxh,2wxh,/storage/ice1/7/3/awallace43/PDBBind_processed/2wxh/2wxh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2wxh/2wxh_ligand.sdf
10383,1afk,1afk,/storage/ice1/7/3/awallace43/PDBBind_processed/1afk/1afk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1afk/1afk_ligand.sdf
10384,2y7x,2y7x,/storage/ice1/7/3/awallace43/PDBBind_processed/2y7x/2y7x_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2y7x/2y7x_ligand.sdf
10385,6t1o,6t1o,/storage/ice1/7/3/awallace43/PDBBind_processed/6t1o/6t1o_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6t1o/6t1o_ligand.sdf
10386,4tkg,4tkg,/storage/ice1/7/3/awallace43/PDBBind_processed/4tkg/4tkg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4tkg/4tkg_ligand.sdf
10387,4asj,4asj,/storage/ice1/7/3/awallace43/PDBBind_processed/4asj/4asj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4asj/4asj_ligand.sdf
10388,4bbh,4bbh,/storage/ice1/7/3/awallace43/PDBBind_processed/4bbh/4bbh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4bbh/4bbh_ligand.sdf
10389,5z1d,5z1d,/storage/ice1/7/3/awallace43/PDBBind_processed/5z1d/5z1d_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5z1d/5z1d_ligand.sdf
10390,5vkc,5vkc,/storage/ice1/7/3/awallace43/PDBBind_processed/5vkc/5vkc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5vkc/5vkc_ligand.sdf
10391,1q8t,1q8t,/storage/ice1/7/3/awallace43/PDBBind_processed/1q8t/1q8t_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1q8t/1q8t_ligand.sdf
10392,4jai,4jai,/storage/ice1/7/3/awallace43/PDBBind_processed/4jai/4jai_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jai/4jai_ligand.sdf
10393,1mm7,1mm7,/storage/ice1/7/3/awallace43/PDBBind_processed/1mm7/1mm7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1mm7/1mm7_ligand.sdf
10394,6aa5,6aa5,/storage/ice1/7/3/awallace43/PDBBind_processed/6aa5/6aa5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6aa5/6aa5_ligand.sdf
10395,4ybs,4ybs,/storage/ice1/7/3/awallace43/PDBBind_processed/4ybs/4ybs_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4ybs/4ybs_ligand.sdf
10396,4qew,4qew,/storage/ice1/7/3/awallace43/PDBBind_processed/4qew/4qew_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4qew/4qew_ligand.sdf
10397,3k41,3k41,/storage/ice1/7/3/awallace43/PDBBind_processed/3k41/3k41_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3k41/3k41_ligand.sdf
10398,1rdi,1rdi,/storage/ice1/7/3/awallace43/PDBBind_processed/1rdi/1rdi_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1rdi/1rdi_ligand.sdf
10399,4k8a,4k8a,/storage/ice1/7/3/awallace43/PDBBind_processed/4k8a/4k8a_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4k8a/4k8a_ligand.sdf
10400,4dgm,4dgm,/storage/ice1/7/3/awallace43/PDBBind_processed/4dgm/4dgm_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4dgm/4dgm_ligand.sdf
10401,5qao,5qao,/storage/ice1/7/3/awallace43/PDBBind_processed/5qao/5qao_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5qao/5qao_ligand.sdf
10402,3lp2,3lp2,/storage/ice1/7/3/awallace43/PDBBind_processed/3lp2/3lp2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3lp2/3lp2_ligand.sdf
10403,3pgu,3pgu,/storage/ice1/7/3/awallace43/PDBBind_processed/3pgu/3pgu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3pgu/3pgu_ligand.sdf
10404,5hg7,5hg7,/storage/ice1/7/3/awallace43/PDBBind_processed/5hg7/5hg7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5hg7/5hg7_ligand.sdf
10405,6e7v,6e7v,/storage/ice1/7/3/awallace43/PDBBind_processed/6e7v/6e7v_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6e7v/6e7v_ligand.sdf
10406,4lnf,4lnf,/storage/ice1/7/3/awallace43/PDBBind_processed/4lnf/4lnf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4lnf/4lnf_ligand.sdf
10407,4llk,4llk,/storage/ice1/7/3/awallace43/PDBBind_processed/4llk/4llk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4llk/4llk_ligand.sdf
10408,4m8y,4m8y,/storage/ice1/7/3/awallace43/PDBBind_processed/4m8y/4m8y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4m8y/4m8y_ligand.sdf
10409,1ecv,1ecv,/storage/ice1/7/3/awallace43/PDBBind_processed/1ecv/1ecv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1ecv/1ecv_ligand.sdf
10410,1pdq,1pdq,/storage/ice1/7/3/awallace43/PDBBind_processed/1pdq/1pdq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1pdq/1pdq_ligand.sdf
10411,2itp,2itp,/storage/ice1/7/3/awallace43/PDBBind_processed/2itp/2itp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2itp/2itp_ligand.sdf
10412,4q99,4q99,/storage/ice1/7/3/awallace43/PDBBind_processed/4q99/4q99_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4q99/4q99_ligand.sdf
